# 152 in Peak list
0, 0, 8.84, 3180369.36
1, 1, 8.84, 3110802.00
2, 2, 8.20, 2821917.55
3, 3, 8.18, 2836325.31
4, 4, 8.07, 1863217.71
5, 5, 8.06, 1973575.87
6, 6, 7.80, 1274767.23
7, 7, 7.80, 1329601.27
8, 8, 7.79, 2287999.12
9, 9, 7.78, 1431312.69
10, 10, 7.77, 1322206.14
11, 11, 7.76, 3342302.64
12, 12, 7.75, 3153317.83
13, 13, 7.71, 808260.36
14, 14, 7.70, 738165.67
15, 15, 7.69, 1502623.80
16, 16, 7.69, 1445614.55
17, 17, 7.67, 2224212.00
18, 18, 7.66, 1137567.37
19, 19, 7.66, 1045468.58
20, 20, 7.39, 455480.79
21, 21, 6.18, 962306.01
22, 22, 6.16, 1041139.08
23, 23, 6.16, 1086747.35
24, 24, 6.15, 1518435.47
25, 25, 6.14, 997828.67
26, 26, 6.14, 1019757.28
27, 27, 6.12, 861197.60
28, 28, 5.78, 2939757.22
29, 29, 5.78, 2803001.10
30, 30, 5.51, 424987.22
31, 31, 5.50, 473138.42
32, 32, 5.50, 526926.80
33, 33, 5.50, 586050.16
34, 34, 5.50, 662825.20
35, 35, 5.50, 755412.28
36, 36, 5.50, 876440.73
37, 37, 5.50, 1037960.19
38, 38, 5.49, 1282972.74
39, 39, 5.49, 1611317.35
40, 40, 5.49, 2032554.40
41, 41, 5.49, 28000840.85
42, 42, 5.15, 2572521.33
43, 43, 5.13, 2492292.41
44, 44, 5.11, 2320906.42
45, 45, 5.10, 2099372.43
46, 46, 4.89, 18191424.82
47, 47, 4.00, 439626.15
48, 48, 3.98, 2782689.29
49, 49, 3.66, 911746.51
50, 50, 3.65, 1013391.12
51, 51, 3.65, 1007574.07
52, 52, 3.64, 833373.17
53, 53, 3.32, 478895.09
54, 54, 3.31, 5327929.58
55, 55, 3.31, 9201978.49
56, 56, 3.31, 12260644.03
57, 57, 3.30, 8975400.58
58, 58, 3.30, 4798209.54
59, 59, 3.21, 795469.91
60, 60, 3.20, 836427.61
61, 61, 3.19, 1371168.17
62, 62, 3.19, 1364339.38
63, 63, 3.18, 789641.53
64, 64, 3.18, 703520.95
65, 65, 3.02, 935677.18
66, 66, 3.01, 2320733.41
67, 67, 2.99, 2173412.42
68, 68, 2.98, 1071776.59
69, 69, 2.91, 829075.93
70, 70, 2.89, 1266634.43
71, 71, 2.88, 990389.04
72, 72, 2.88, 944754.63
73, 73, 2.86, 522133.23
74, 74, 2.40, 608040.16
75, 75, 2.39, 1357140.32
76, 76, 2.38, 1313292.36
77, 77, 2.37, 483710.21
78, 78, 2.27, 1171492.86
79, 79, 2.25, 1232686.14
80, 80, 2.25, 1378816.78
81, 81, 2.25, 1276096.51
82, 82, 2.23, 1059917.93
83, 83, 1.79, 2195385.04
84, 84, 1.67, 571246.55
85, 85, 1.67, 584678.68
86, 86, 1.67, 580310.96
87, 87, 1.66, 655899.60
88, 88, 1.66, 1360222.83
89, 89, 1.65, 892367.70
90, 90, 1.64, 964017.88
91, 91, 1.61, 844347.28
92, 92, 1.61, 847570.81
93, 93, 1.60, 1531473.13
94, 94, 1.60, 1308227.46
95, 95, 1.58, 1174134.82
96, 96, 1.58, 946818.45
97, 97, 1.57, 487917.64
98, 98, 1.57, 455377.53
99, 99, 1.30, 404581.53
100, 100, 1.30, 402046.34
101, 101, 1.28, 1313770.83
102, 102, 1.17, 794190.67
103, 103, 1.16, 812068.77
104, 104, 1.16, 823625.10
105, 105, 1.15, 885747.75
106, 106, 1.15, 936511.34
107, 107, 1.15, 1474822.27
108, 108, 1.14, 908040.81
109, 109, 1.13, 883383.25
110, 110, 1.13, 876306.45
111, 111, 1.13, 821243.97
112, 112, 0.08, 843564.04
113, 113, 0.04, 421264.81
114, 114, 0.04, 447093.71
115, 115, 0.04, 490024.36
116, 116, 0.04, 552036.07
117, 117, 0.03, 615102.36
118, 118, 0.03, 666270.31
119, 119, 0.03, 735460.81
120, 120, 0.03, 805006.87
121, 121, 0.03, 901317.07
122, 122, 0.03, 999864.97
123, 123, 0.03, 1101804.71
124, 124, 0.02, 1220083.07
125, 125, 0.02, 1390093.80
126, 126, 0.02, 1566693.25
127, 127, 0.02, 1739632.91
128, 128, 0.02, 1986724.16
129, 129, 0.02, 2270311.24
130, 130, 0.02, 2580348.92
131, 131, 0.01, 2992917.34
132, 132, 0.01, 3485161.25
133, 133, 0.01, 4109463.69
134, 134, 0.01, 4919423.08
135, 135, 0.01, 6188414.79
136, 136, 0.01, 8459851.72
137, 137, 0.00, 14091115.75
138, 138, 0.00, 211631468.31
139, 139, -0.00, 12906323.05
140, 140, -0.01, 3170061.64
141, 141, -0.01, 1988770.69
142, 142, -0.01, 1459739.48
143, 143, -0.01, 1126872.83
144, 144, -0.01, 917658.06
145, 145, -0.01, 793229.08
146, 146, -0.02, 671390.42
147, 147, -0.02, 574508.10
148, 148, -0.02, 526854.83
149, 149, -0.02, 448420.51
150, 150, -0.02, 405858.56
151, 151, -0.09, 1007684.15
