# 51076 rectangular buckets with a mean size of 2.53 x 13.63 data points
centerF1, centerF2, bucket, max, min, std, peaks_nb, bucket_size_F1, bucket_size_F2
0.500, 0.500, 10108128.3, 112372.9, -70231.6, 40947.2, 0, 2, 13
0.500, 0.540, 369757831.1, 3249689.9, 90742.7, 778178.2, 0, 2, 14
0.500, 0.580, 403288642.1, 3453926.2, -79808.0, 934499.9, 0, 2, 14
0.500, 0.620, 4416514.7, 366779.2, -224497.8, 131105.7, 0, 2, 13
0.500, 0.660, 44279090.4, 317198.8, -6875.6, 80736.3, 0, 2, 14
0.500, 0.700, 2667139199.6, 14788754.2, 183933.5, 5154752.3, 0, 2, 13
0.500, 0.740, 732586704.3, 7107600.8, 406964.5, 1487300.2, 0, 2, 14
0.500, 0.780, 236764069.6, 507256.0, 209194.4, 102560.9, 0, 2, 14
0.500, 0.820, 644389805.0, 1888793.9, 354722.2, 544671.0, 0, 2, 13
0.500, 0.860, 1109818471.1, 2518174.5, 1168615.9, 350361.0, 0, 2, 14
0.500, 0.900, 515404035.8, 1565421.7, 417651.1, 341943.9, 0, 2, 14
0.500, 0.940, 494038266.2, 1183790.3, 313118.8, 302544.2, 0, 2, 13
0.500, 0.980, 148765089.1, 461231.4, 110529.7, 95686.8, 0, 2, 14
0.500, 1.020, 370050156.3, 1577198.7, 107039.0, 517563.8, 0, 2, 13
0.500, 1.060, 51101525.2, 315110.5, 4616.3, 91692.4, 0, 2, 14
0.500, 1.100, 27994584.0, 88407.9, 15976.6, 20875.0, 0, 2, 14
0.500, 1.140, 28378181.0, 89203.9, 20134.3, 16394.4, 0, 2, 13
0.500, 1.180, -24172475.7, 26793.0, -116590.2, 43193.9, 0, 2, 14
0.500, 1.220, -4496289.8, 31593.7, -39646.1, 18544.7, 0, 2, 14
0.500, 1.260, 115974438.2, 766652.3, 27046.8, 183310.2, 0, 2, 13
0.500, 1.300, 206385892.6, 901515.0, 78565.4, 260010.3, 0, 2, 14
0.500, 1.340, 119149796.0, 338981.9, 113587.7, 71677.0, 0, 2, 13
0.500, 1.380, 64709435.3, 152461.0, 41215.2, 33053.9, 0, 2, 14
0.500, 1.420, 48629877.0, 163025.4, 24541.6, 41179.8, 0, 2, 14
0.500, 1.460, 30539072.3, 89910.4, 8458.3, 22573.9, 0, 2, 13
0.500, 1.500, 18477815.7, 55302.4, -1949.4, 14160.2, 0, 2, 14
0.500, 1.540, 46701835.0, 113287.5, -4281.9, 33201.2, 0, 2, 14
0.500, 1.580, 12406305.5, 64997.2, -4951.3, 18408.2, 0, 2, 13
0.500, 1.620, 30746032.5, 72044.8, 31620.7, 10967.5, 0, 2, 14
0.500, 1.660, 18340996.2, 95043.4, -21658.8, 32331.5, 0, 2, 13
0.500, 1.700, 67307761.7, 189334.6, 45902.2, 42014.2, 0, 2, 14
0.500, 1.740, 22492235.0, 57752.3, 10662.5, 14203.3, 0, 2, 14
0.500, 1.780, 24080118.7, 60201.2, 23026.3, 10947.4, 0, 2, 13
0.500, 1.820, 12303923.3, 51002.2, -16425.0, 19109.8, 0, 2, 14
0.500, 1.860, 24750310.0, 73437.0, -10628.6, 20018.0, 0, 2, 14
0.500, 1.900, 2380398.5, 43560.7, -71865.4, 35531.5, 0, 2, 13
0.500, 1.940, 6867459.7, 34311.8, 1818.7, 7931.3, 0, 2, 14
0.500, 1.980, 16303824.7, 42518.9, 1030.5, 9578.9, 0, 2, 13
0.500, 2.020, 5025634.9, 47248.2, -15060.1, 17792.4, 0, 2, 14
0.500, 2.060, -18529989.9, 32015.5, -88683.1, 39406.5, 0, 2, 14
0.500, 2.100, 7711098.1, 32581.5, -26806.3, 13803.1, 0, 2, 13
0.500, 2.140, -384286530.4, 6236.1, -2164597.8, 746090.1, 0, 2, 14
0.500, 2.180, -10587498.1, 23613.9, -87536.2, 24911.4, 0, 2, 14
0.500, 2.220, 3543607.5, 22039.4, -17884.2, 11235.9, 0, 2, 13
0.500, 2.260, 7773603.2, 28130.0, -3736.1, 8151.3, 0, 2, 14
0.500, 2.300, -119922297.7, 20327.3, -871997.7, 315357.4, 0, 2, 13
0.500, 2.340, -45331217.6, 19067.5, -648800.2, 180586.5, 0, 2, 14
0.500, 2.380, 7717002.3, 21858.0, 4340.6, 4100.1, 0, 2, 14
0.500, 2.420, -3431488.1, 11748.0, -28906.8, 11636.1, 0, 2, 13
0.500, 2.460, 2084090.5, 12542.1, -4491.1, 4674.6, 0, 2, 14
0.500, 2.500, 6068864.6, 15366.0, 4269.2, 2443.8, 0, 2, 14
0.500, 2.540, 5256407.7, 15568.5, 2129.8, 3572.2, 0, 2, 13
0.500, 2.580, 1756924.5, 8035.0, -1327.6, 2470.2, 0, 2, 14
0.500, 2.620, 513012.5, 5686.3, -5462.5, 3201.9, 0, 2, 13
0.500, 2.660, -4633308.5, 6154.9, -27767.2, 8727.3, 0, 2, 14
