# 85 in Peak list
0, 0, 8.86, 542781.15
1, 1, 7.82, 561196.66
2, 2, 7.81, 574949.87
3, 3, 7.69, 1158772.30
4, 4, 7.68, 1027278.93
5, 5, 5.41, 473857.87
6, 6, 5.07, 605090.31
7, 7, 5.07, 588146.18
8, 8, 5.06, 448444.50
9, 9, 4.88, 18622262.36
10, 10, 3.99, 915110.49
11, 11, 3.98, 695557.68
12, 12, 3.97, 470860.55
13, 13, 3.92, 607021.81
14, 14, 3.31, 8790680.79
15, 15, 3.31, 11047419.46
16, 16, 3.30, 8017211.79
17, 17, 3.12, 479520.52
18, 18, 3.12, 573369.21
19, 19, 3.10, 520486.92
20, 20, 2.32, 522811.41
21, 21, 2.15, 824724.39
22, 22, 1.75, 434580.44
23, 23, 1.75, 433001.65
24, 24, 1.70, 754304.34
25, 25, 1.69, 453508.25
26, 26, 1.62, 498144.28
27, 27, 1.61, 518793.37
28, 28, 1.60, 451382.33
29, 29, 1.60, 437672.18
30, 30, 1.38, 437246.18
31, 31, 1.37, 438588.64
32, 32, 1.35, 570939.84
33, 33, 1.35, 562982.26
34, 34, 1.34, 1484897.45
35, 35, 1.32, 1500823.93
36, 36, 1.32, 1507987.96
37, 37, 1.30, 2189567.79
38, 38, 1.28, 7413582.17
39, 39, 1.26, 693808.75
40, 40, 1.17, 438142.32
41, 41, 1.02, 1426643.21
42, 42, 0.95, 991703.30
43, 43, 0.95, 1006509.25
44, 44, 0.95, 697243.06
45, 45, 0.94, 1034936.00
46, 46, 0.91, 483577.63
47, 47, 0.91, 928090.58
48, 48, 0.90, 1365816.87
49, 49, 0.89, 1194154.15
50, 50, 0.88, 1112632.43
51, 51, 0.87, 1383611.81
52, 52, 0.86, 1482210.48
53, 53, 0.86, 952646.10
54, 54, 0.85, 1056391.67
55, 55, 0.84, 858862.31
56, 56, 0.83, 801314.11
57, 57, 0.71, 1163631.84
58, 58, 0.08, 743369.83
59, 59, 0.04, 438578.78
60, 60, 0.04, 476059.10
61, 61, 0.03, 520070.40
62, 62, 0.03, 560712.87
63, 63, 0.03, 618108.24
64, 64, 0.03, 675307.65
65, 65, 0.03, 741184.65
66, 66, 0.03, 827961.38
67, 67, 0.03, 925813.49
68, 68, 0.02, 1009848.73
69, 69, 0.02, 1120156.91
70, 70, 0.02, 1251312.30
71, 71, 0.02, 1422405.74
72, 72, 0.02, 1638278.71
73, 73, 0.00, 154947633.84
74, 74, -0.01, 1846834.29
75, 75, -0.01, 1381850.74
76, 76, -0.01, 1138215.50
77, 77, -0.01, 944662.04
78, 78, -0.02, 807930.35
79, 79, -0.02, 709989.53
80, 80, -0.02, 626110.31
81, 81, -0.02, 580447.16
82, 82, -0.02, 527992.44
83, 83, -0.02, 477022.51
84, 84, -0.09, 737292.47
